id,name,base_name,height_meter,weight_kg,hp,attack,defense,special_attack,special_defense,speed,type_1,type_2,is_legendary,is_mythical,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy
615,cryogonal,cryogonal,1.1,148.0,80,50,50,95,135,105,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
616,shelmet,shelmet,0.4,7.7,50,40,85,40,65,25,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
617,accelgor,accelgor,0.8,25.3,80,70,40,100,60,145,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
618,stunfisk,stunfisk,0.7,11.0,109,66,84,81,99,32,ground,electric,False,False,1.0,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
619,mienfoo,mienfoo,0.9,20.0,45,85,50,55,50,65,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
620,mienshao,mienshao,1.4,35.5,65,125,60,95,60,105,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
621,druddigon,druddigon,1.6,139.0,77,120,90,60,90,48,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
622,golett,golett,1.0,92.0,59,74,50,35,50,35,ground,ghost,False,False,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
623,golurk,golurk,2.8,330.0,89,124,80,55,80,55,ground,ghost,False,False,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
624,pawniard,pawniard,0.5,10.2,45,85,70,40,40,60,dark,steel,False,False,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
625,bisharp,bisharp,1.6,70.0,65,125,100,60,70,70,dark,steel,False,False,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
626,bouffalant,bouffalant,1.6,94.6,95,110,95,40,95,55,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
627,rufflet,rufflet,0.5,10.5,70,83,50,37,50,60,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
628,braviary,braviary,1.5,41.0,100,123,75,57,75,80,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
629,vullaby,vullaby,0.5,9.0,70,55,75,45,65,60,dark,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
630,mandibuzz,mandibuzz,1.2,39.5,110,65,105,55,95,80,dark,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
631,heatmor,heatmor,1.4,58.0,85,97,66,105,66,65,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
632,durant,durant,0.3,33.0,58,109,112,48,48,109,bug,steel,False,False,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
633,deino,deino,0.8,17.3,52,65,50,45,50,38,dark,dragon,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
634,zweilous,zweilous,1.4,50.0,72,85,70,65,70,58,dark,dragon,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
635,hydreigon,hydreigon,1.8,160.0,92,105,90,125,90,98,dark,dragon,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
636,larvesta,larvesta,1.1,28.8,55,85,55,50,55,60,bug,fire,False,False,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5
637,volcarona,volcarona,1.6,46.0,85,60,65,135,105,100,bug,fire,False,False,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5
638,cobalion,cobalion,2.1,250.0,91,90,129,90,72,108,steel,fighting,True,False,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
639,terrakion,terrakion,1.9,260.0,91,129,90,72,90,108,rock,fighting,True,False,0.5,2.0,1.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,0.5,2.0
640,virizion,virizion,2.0,200.0,91,90,72,90,129,108,grass,fighting,True,False,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
641,tornadus-incarnate,tornadus,1.5,63.0,79,115,70,125,80,111,flying,,True,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
642,thundurus-incarnate,thundurus,1.5,61.0,79,115,70,125,80,111,electric,flying,True,False,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
643,reshiram,reshiram,3.2,330.0,100,120,100,150,120,90,dragon,fire,True,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,1.0,2.0,1.0,1.0
644,zekrom,zekrom,2.9,345.0,100,150,120,120,100,90,dragon,electric,True,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0
645,landorus-incarnate,landorus,1.5,68.0,89,125,90,115,80,101,ground,flying,True,False,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
646,kyurem,kyurem,3.0,325.0,125,130,90,130,90,95,dragon,ice,True,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
647,keldeo-ordinary,keldeo,1.4,48.5,91,72,90,129,90,108,water,fighting,False,True,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
648,meloetta-aria,meloetta,0.6,6.5,100,77,77,128,128,90,normal,psychic,False,True,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
649,genesect,genesect,1.5,82.5,71,120,95,120,95,99,bug,steel,False,True,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
650,chespin,chespin,0.4,9.0,56,61,65,48,45,38,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
651,quilladin,quilladin,0.7,29.0,61,78,95,56,58,57,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
652,chesnaught,chesnaught,1.6,90.0,88,107,122,74,75,64,grass,fighting,False,False,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
653,fennekin,fennekin,0.4,9.4,40,45,40,62,60,60,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
654,braixen,braixen,1.0,14.5,59,59,58,90,70,73,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
655,delphox,delphox,1.5,39.0,75,69,72,114,100,104,fire,psychic,False,False,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5
656,froakie,froakie,0.3,7.0,41,56,40,62,44,71,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
657,frogadier,frogadier,0.6,10.9,54,63,52,83,56,97,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
658,greninja,greninja,1.5,40.0,72,95,67,103,71,122,water,dark,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
659,bunnelby,bunnelby,0.4,5.0,38,36,38,32,36,57,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
660,diggersby,diggersby,1.0,42.4,85,56,77,50,77,78,normal,ground,False,False,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
661,fletchling,fletchling,0.3,1.7,45,50,43,40,38,62,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
662,fletchinder,fletchinder,0.7,16.0,62,73,55,56,52,84,fire,flying,False,False,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
663,talonflame,talonflame,1.2,24.5,78,81,71,74,69,126,fire,flying,False,False,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
664,scatterbug,scatterbug,0.3,2.5,38,35,40,27,25,35,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
665,spewpa,spewpa,0.3,8.4,45,22,60,27,30,29,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
666,vivillon,vivillon,1.2,17.0,80,52,50,90,50,89,bug,flying,False,False,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
667,litleo,litleo,0.6,13.5,62,50,58,73,54,72,fire,normal,False,False,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
668,pyroar,pyroar,1.5,81.5,86,68,72,109,66,106,fire,normal,False,False,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
669,flabebe,flabebe,0.1,0.1,44,38,39,61,79,42,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
670,floette,floette,0.2,0.9,54,45,47,75,98,52,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
671,florges,florges,1.1,10.0,78,65,68,112,154,75,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
672,skiddo,skiddo,0.9,31.0,66,65,48,62,57,52,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
673,gogoat,gogoat,1.7,91.0,123,100,62,97,81,68,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
674,pancham,pancham,0.6,8.0,67,82,62,46,48,43,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
675,pangoro,pangoro,2.1,136.0,95,124,78,69,71,58,fighting,dark,False,False,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0
676,furfrou,furfrou,1.2,28.0,75,80,60,65,90,102,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
677,espurr,espurr,0.3,3.5,62,48,54,63,60,68,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
678,meowstic-male,meowstic,0.6,8.5,74,48,76,83,81,104,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
679,honedge,honedge,0.8,2.0,45,80,100,35,37,28,steel,ghost,False,False,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
680,doublade,doublade,0.8,4.5,59,110,150,45,49,35,steel,ghost,False,False,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
681,aegislash-shield,aegislash,1.7,53.0,60,50,140,50,140,60,steel,ghost,False,False,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
682,spritzee,spritzee,0.2,0.5,78,52,60,63,65,23,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
683,aromatisse,aromatisse,0.8,15.5,101,72,72,99,89,29,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
684,swirlix,swirlix,0.4,3.5,62,48,66,59,57,49,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
685,slurpuff,slurpuff,0.8,5.0,82,80,86,85,75,72,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
686,inkay,inkay,0.4,3.5,53,54,53,37,46,45,dark,psychic,False,False,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
687,malamar,malamar,1.5,47.0,86,92,88,68,75,73,dark,psychic,False,False,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
688,binacle,binacle,0.5,31.0,42,52,67,39,56,50,rock,water,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
689,barbaracle,barbaracle,1.3,96.0,72,105,115,54,86,68,rock,water,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
690,skrelp,skrelp,0.5,7.3,50,60,60,60,60,30,poison,water,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
691,dragalge,dragalge,1.8,81.5,65,75,90,97,123,44,poison,dragon,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.5,2.0,2.0,2.0,1.0,1.0
692,clauncher,clauncher,0.5,8.3,50,53,62,58,63,44,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
693,clawitzer,clawitzer,1.3,35.3,71,73,88,120,89,59,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
694,helioptile,helioptile,0.5,6.0,44,38,33,61,43,70,electric,normal,False,False,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
695,heliolisk,heliolisk,1.0,21.0,62,55,52,109,94,109,electric,normal,False,False,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
696,tyrunt,tyrunt,0.8,26.0,58,89,77,45,45,48,rock,dragon,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0
697,tyrantrum,tyrantrum,2.5,270.0,82,121,119,69,59,71,rock,dragon,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0
698,amaura,amaura,1.3,25.2,77,59,50,67,63,46,rock,ice,False,False,0.5,4.0,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0
699,aurorus,aurorus,2.7,225.0,123,77,72,99,92,58,rock,ice,False,False,0.5,4.0,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0
700,sylveon,sylveon,1.0,23.5,95,65,65,110,130,60,fairy,,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
701,hawlucha,hawlucha,0.8,21.5,78,92,75,74,63,118,fighting,flying,False,False,1.0,0.5,2.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,0.5,2.0
702,dedenne,dedenne,0.2,2.2,67,58,57,81,67,101,electric,fairy,False,False,1.0,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0
703,carbink,carbink,0.3,5.7,50,50,150,50,150,50,rock,fairy,False,False,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0
704,goomy,goomy,0.3,2.8,45,50,35,55,75,40,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
705,sliggoo,sliggoo,0.8,17.5,68,75,53,83,113,60,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
706,goodra,goodra,2.0,150.5,90,100,70,110,150,80,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
707,klefki,klefki,0.2,3.0,57,80,91,80,87,75,steel,fairy,False,False,0.5,1.0,0.5,0.0,2.0,0.5,0.25,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5
708,phantump,phantump,0.4,7.0,43,70,48,50,60,38,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
709,trevenant,trevenant,1.5,71.0,85,110,76,65,82,56,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
710,pumpkaboo-average,pumpkaboo,0.4,5.0,49,66,70,44,55,51,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
711,gourgeist-average,gourgeist,0.9,12.5,65,90,122,58,75,84,ghost,grass,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
712,bergmite,bergmite,1.0,99.5,55,69,85,32,35,28,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
713,avalugg,avalugg,2.0,505.0,95,117,184,44,46,28,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
714,noibat,noibat,0.5,8.0,40,30,35,45,40,55,flying,dragon,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
715,noivern,noivern,1.5,85.0,85,70,80,97,80,123,flying,dragon,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
716,xerneas,xerneas,3.0,215.0,126,131,95,131,98,99,fairy,,True,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
717,yveltal,yveltal,5.8,203.0,126,131,95,131,98,99,dark,flying,True,False,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
718,zygarde,zygarde,5.0,305.0,108,100,121,81,95,95,dragon,ground,True,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
719,diancie,diancie,0.7,8.8,50,100,150,100,150,50,rock,fairy,False,True,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0
720,hoopa,hoopa,0.5,9.0,80,110,60,150,130,70,psychic,ghost,False,True,0.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0
721,volcanion,volcanion,1.7,195.0,80,110,120,130,90,70,fire,water,False,True,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.25,0.25,1.0,1.0,2.0,1.0,0.25,1.0,1.0,0.5
722,rowlet,rowlet,0.3,1.5,68,55,55,50,50,42,grass,flying,False,False,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0
723,dartrix,dartrix,0.7,16.0,78,75,75,70,70,52,grass,flying,False,False,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0
724,decidueye,decidueye,1.6,36.6,78,107,75,100,100,70,grass,ghost,False,False,0.0,0.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,2.0,1.0
725,litten,litten,0.4,4.3,45,65,40,60,40,70,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
726,torracat,torracat,0.7,25.0,65,85,50,80,50,90,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
727,incineroar,incineroar,1.8,83.0,95,115,90,80,90,60,fire,dark,False,False,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0
728,popplio,popplio,0.4,7.5,50,54,54,66,56,40,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
729,brionne,brionne,0.6,17.5,60,69,69,91,81,50,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
730,primarina,primarina,1.8,44.0,80,74,74,126,116,60,water,fairy,False,False,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,2.0,1.0,0.5,0.0,0.5,1.0
731,pikipek,pikipek,0.3,1.2,35,75,30,30,30,65,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
732,trumbeak,trumbeak,0.6,14.8,55,85,50,40,50,75,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
733,toucannon,toucannon,1.1,26.0,80,120,75,75,75,60,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
734,yungoos,yungoos,0.4,6.0,48,70,30,30,30,45,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
735,gumshoos,gumshoos,0.7,14.2,88,110,60,55,60,45,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
736,grubbin,grubbin,0.4,4.4,47,62,45,55,45,46,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
